,molecule_chembl_id,smiles,IC50,pIC50,molLogP,tpsa,MolWT,NumRotatableBonds,NumHDonors,NumHAcceptors,ro5_fulfilled
2198,CHEMBL2159176,Cn1c(=O)c2c(-c3ccc(F)cc3)c(CN)c(N)nc2n(C)c1=O,1070.0,4.97061622231479,0.4792,108.92999999999998,329.33499999999975,6,2,7,True
2199,CHEMBL2159177,Cn1c(=O)c2c(-c3ccc(Br)cc3)c(CN)c(N)nc2n(C)c1=O,128.0,5.892790030352131,1.1025999999999998,108.92999999999998,390.2409999999998,6,2,7,True
2200,CHEMBL2159178,COc1cccc(-c2c(CN)c(N)nc3c2c(=O)n(C)c(=O)n3C)c1,2800.0,4.552841968657781,0.3486999999999998,118.16,341.3709999999997,8,2,8,True
2201,CHEMBL2159179,COc1ccccc1-c1c(CN)c(N)nc2c1c(=O)n(C)c(=O)n2C,57.0,6.2441251443275085,0.34869999999999984,118.16,341.3709999999997,8,2,8,True
2202,CHEMBL2159180,Cn1c(=O)c2c(-c3ccccc3C#N)c(CN)c(N)nc2n(C)c1=O,69.0,6.161150909262744,0.21177999999999975,132.72,336.3549999999998,6,2,8,True
2203,CHEMBL2159181,Cn1c(=O)c2c(-c3ccccc3Cl)c(CN)c(N)nc2n(C)c1=O,33.0,6.481486060122113,0.9935,108.92999999999998,345.7899999999998,6,2,7,True
2204,CHEMBL2159182,Cn1c(=O)c2c(-c3ccccc3Br)c(CN)c(N)nc2n(C)c1=O,17.0,6.769551078621726,1.1025999999999998,108.92999999999998,390.2409999999998,6,2,7,True
2205,CHEMBL2159183,Cn1c(=O)c2c(-c3cccc(Cl)c3Cl)c(CN)c(N)nc2n(C)c1=O,371.0,5.430626090384954,1.6468999999999996,108.92999999999998,380.23499999999984,6,2,7,True
2206,CHEMBL2159184,Cn1c(=O)c2c(-c3ccc(Cl)cc3Cl)c(CN)c(N)nc2n(C)c1=O,24.0,6.619788758288394,1.6468999999999996,108.92999999999998,380.2349999999998,6,2,7,True
2207,CHEMBL2159185,Cn1c(=O)c2c(-c3cc(Cl)ccc3Cl)c(CN)c(N)nc2n(C)c1=O,29.0,6.537602002101044,1.6468999999999996,108.92999999999998,380.23499999999984,6,2,7,True
2208,CHEMBL2159186,COc1ccc(F)cc1-c1c(CN)c(N)nc2c1c(=O)n(C)c(=O)n2C,20.0,6.698970004336019,0.4878000000000001,118.16,359.36099999999976,8,2,8,True
2209,CHEMBL2159187,Cn1c(=O)c2c(-c3cc(F)ccc3Cl)c(CN)c(N)nc2n(C)c1=O,7.6,7.119186407719209,1.1325999999999998,108.92999999999998,363.7799999999998,6,2,7,True
2210,CHEMBL2159188,Cn1c(=O)c2c(-c3cc(F)ccc3Br)c(CN)c(N)nc2n(C)c1=O,4.8,7.318758762624412,1.2416999999999998,108.92999999999998,408.2309999999999,6,2,7,True
2211,CHEMBL2159189,Cn1c(=O)c2c(-c3cc(F)ccc3Br)c(CN)c(O)nc2n(C)c1=O,260.0,5.585026652029182,1.3651,103.13999999999999,409.2149999999999,6,2,7,True
2212,CHEMBL2159190,CNc1nc2c(c(-c3cc(F)ccc3Br)c1CN)c(=O)n(C)c(=O)n2C,2.8,7.552841968657781,1.7011999999999996,94.94,422.2579999999998,7,2,7,True
2213,CHEMBL2159191,CCNc1nc2c(c(-c3cc(F)ccc3Br)c1CN)c(=O)n(C)c(=O)n2C,6.9,7.161150909262744,2.0912999999999995,94.94,436.2849999999998,8,2,7,True
2214,CHEMBL2159192,CCN(CC)c1nc2c(c(-c3cc(F)ccc3Br)c1CN)c(=O)n(C)c(=O)n2C,2.8,7.552841968657781,2.505700000000001,86.15,464.3389999999997,10,1,7,True
2215,CHEMBL2159193,Cn1c(=O)c2c(-c3cc(F)ccc3Br)c(CN)c(N3CCOCC3)nc2n(C)c1=O,4.6,7.337242168318426,1.4960999999999998,95.38,478.3219999999999,6,1,8,True
2216,CHEMBL2159194,CN1CCN(c2nc3c(c(-c4cc(F)ccc4Br)c2CN)c(=O)n(C)c(=O)n3C)CC1,9.9,7.00436480540245,1.4112999999999996,89.39000000000001,491.3649999999997,7,1,8,True
2217,CHEMBL2206466,N[C@@H](CC(=O)NC1(c2cccc(-c3ccncc3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,490.0,5.309803919971486,3.3679000000000023,102.15,481.5929999999997,8,2,5,True
2218,CHEMBL2206467,N[C@@H](CC(=O)NC1(c2cccc(-c3nccs3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,390.0,5.4089353929735005,3.429400000000002,102.15,487.6219999999998,8,2,6,True
2219,CHEMBL2206470,N[C@@H](CC(=O)NC1(c2cccc(-c3cn[nH]c3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,330.0,5.481486060122113,2.6960000000000006,117.94,470.5699999999997,8,3,5,True
2220,CHEMBL2206471,Cn1cncc1-c1cccc(C2(NC(=O)C[C@H](N)Cc3ccccc3F)CCS(=O)(=O)CC2)c1,84.0,6.075720713938118,2.7064000000000004,107.07999999999998,484.5969999999997,9,2,6,True
2221,CHEMBL2206488,N[C@@H](CC(=O)NC1(c2ccccc2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,83.0,6.080921907623926,2.5841000000000003,89.25999999999999,440.4869999999997,7,2,4,True
2222,CHEMBL2206474,N[C@@H](CC(=O)NC1(c2nc(-c3ccccc3)cs2)CCS(=O)(=O)CC1)Cc1ccccc1F,60.0,6.221848749616356,3.429400000000002,102.15,487.6219999999998,8,2,6,True
2223,CHEMBL2206468,N[C@@H](CC(=O)NC1(c2cccc(-c3cncs3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,41.0,6.3872161432802645,3.429400000000002,102.15,487.6219999999998,8,2,6,True
2224,CHEMBL1229855,CC(=O)N(C)[C@H]1CC[C@H]([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1,16.0,6.795880017344075,1.5572999999999992,66.64,327.4439999999995,8,1,3,True
2225,CHEMBL1229644,CC(C)(CO)NCC(=O)N1C[C@@H](F)C[C@H]1[C@@H](O)c1nnc(C(C)(C)C)o1,22.0,6.657577319177793,0.7,111.72,372.4409999999995,10,3,7,True
2226,CHEMBL1230044,N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C[C@H]1C(=O)N1CCCC1,65.0,6.187086643357144,0.6514999999999989,92.42,339.39899999999966,3,1,5,True
2227,CHEMBL1185242,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1,12.0,6.920818753952375,4.802100000000004,99.08,453.96699999999964,9,1,6,True
2228,CHEMBL1230015,CS(=O)(=O)c1ccc([C@H]2NO[C@H]([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)N2)c(F)c1,19.0,6.721246399047171,0.9923000000000017,113.76,458.5309999999996,9,3,7,True
2229,CHEMBL2298396,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@H]3C[C@@H](C1)C[C@](O)(C3)C2,23.0,6.638272163982407,1.157979999999999,90.35000000000001,315.4169999999995,4,2,4,True
2230,CHEMBL1186902,N[C@@H](CC(=O)N1CCCN(C(=O)c2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,223.0,5.651695136951839,2.436700000000001,103.94000000000001,463.45599999999973,7,2,5,True
2231,CHEMBL1194345,N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F,67.0,6.173925197299173,2.5158000000000005,56.730000000000004,318.30199999999974,2,1,4,True
2232,CHEMBL1197118,CS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1,42.0,6.376750709602099,2.524300000000001,77.98,395.4059999999998,4,1,5,True
2233,CHEMBL1229820,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3cccc(CF)c3)CN1CC2,0.5,8.301029995663981,3.5873000000000026,47.720000000000006,370.46799999999956,7,1,4,True
2234,CHEMBL226396,Nc1nc(Cl)c2nc[nH]c2n1,5.0,7.301029995663981,0.5884999999999998,80.48,169.57500000000005,1,2,4,True
2235,CHEMBL1236897,OCCC(CCO)C(CO)(CO)CO,2000.0,4.698970004336019,-1.6692999999999998,101.15,208.25400000000016,13,5,5,True
2236,CHEMBL1233461,O=C(O)c1c(Cl)ccc(Cl)c1O,7.0,7.154901959985743,2.3972,57.53,207.01200000000003,2,2,3,True
2237,CHEMBL2333023,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1cccnc1,1800.0,4.7447274948966935,-1.1855999999999998,102.76,277.08899999999966,6,3,5,True
2238,CHEMBL2333025,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1ccncc1,2800.0,4.552841968657781,-1.1855999999999998,102.76,277.08899999999966,6,3,5,True
2239,CHEMBL2346919,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(C)c2c1=O,211.9,5.673869043289206,0.6857999999999994,69.08,299.37799999999964,4,1,6,True
2240,CHEMBL2347039,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc(C)c4ccccc4n3)c2c1=O,1.55,7.809668301829708,2.44872,94.86000000000001,441.53899999999976,6,1,8,True
2241,CHEMBL2347038,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc4ccccc4nc3C)c2c1=O,15.5,6.809668301829708,2.44872,94.86000000000001,441.53899999999976,6,1,8,True
2242,CHEMBL2347037,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3cnc4ccccc4n3)c2c1=O,5.93,7.226945306635737,2.140299999999999,94.86000000000001,427.5119999999998,5,1,8,True
2243,CHEMBL2347036,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccc(F)cc4n3)c2c1=O,4.67,7.330683119433888,2.8844000000000003,81.97,444.5139999999998,5,1,7,True
2244,CHEMBL2347035,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccc(Cl)cc4n3)c2c1=O,11.4,6.943095148663527,3.3987000000000016,81.97,460.9689999999998,5,1,7,True
2245,CHEMBL2346930,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(C)ccc4n3)c2c1=O,52.6,6.279014255846261,3.053720000000001,81.97,440.55099999999976,6,1,7,True
2246,CHEMBL2346929,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(F)ccc4n3)c2c1=O,14.5,6.838631997765025,2.8844000000000003,81.97,444.5139999999998,5,1,7,True
2247,CHEMBL2346928,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(Cl)ccc4n3)c2c1=O,60.1,6.221125527997261,3.3987000000000016,81.97,460.96899999999977,5,1,7,True
2248,CHEMBL2346926,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccccc4n3)c2c1=O,7.05,7.151810883008602,2.7453000000000003,81.97,426.5239999999998,5,1,7,True
2249,CHEMBL2346925,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccnc4ccccc34)c2c1=O,48.2,6.31695296176115,2.7453000000000003,81.97,426.5239999999998,5,1,7,True
2250,CHEMBL2346924,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc4ccccc4[nH]3)c2c1=O,27.6,6.559090917934782,2.0733999999999995,97.75999999999999,415.50099999999975,5,2,7,True
2251,CHEMBL2346923,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3c[nH]c4ccccc34)c2c1=O,44.1,6.355561410532162,2.6784,84.87,414.51299999999975,5,2,6,True
2252,CHEMBL2346922,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ncccn3)c2c1=O,44.0,6.356547323513812,0.9870999999999989,94.86000000000001,377.4519999999997,5,1,8,True
2253,CHEMBL2346921,CC#CCn1c(N2CCC[C@@H](N)C2)nc2cc[nH]c2c1=O,460.0,5.337242168318426,0.6753999999999998,79.94,285.35099999999966,3,2,5,True
2254,CHEMBL2346920,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,860.0,5.0655015487564325,1.4378999999999995,79.94,364.24699999999973,3,2,5,True
2255,CHEMBL2408638,CC(C)=CCn1c(OCC(C)(C)CN)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,72.99999999999999,6.136677139879544,2.1094999999999993,114.13999999999999,453.54299999999967,15,1,9,True
2256,CHEMBL2408655,CC(C)=CCn1c(N2CCC3CNCC32)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,11.000000000000002,6.958607314841775,1.5438999999999998,94.16,462.5539999999997,9,1,9,True
2257,CHEMBL2408639,CC(C)=CCn1c(OCC(C)(C)N)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,2500.0,4.6020599913279625,1.8618999999999997,114.13999999999999,439.51599999999974,14,1,9,True
2258,CHEMBL2408651,CC(C)=CCn1c(OC[C@@H]2CCCN2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,290.0,5.537602002101044,1.8765999999999996,100.15,451.5269999999997,11,1,9,True
2259,CHEMBL2408646,CC(C)=CCn1c(O[C@@H]2CCNC2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,910.0,5.040958607678906,1.4864999999999993,100.15,437.4999999999998,10,1,9,True
2260,CHEMBL2408644,CC(C)=CCn1c(O[C@H]2CCNC2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,715.0,5.145693958198919,1.4864999999999993,100.15,437.4999999999998,10,1,9,True
2261,CHEMBL2408642,CC(C)=CCn1c(N2CCC3CNCC32)nc2c1c(=O)n(C)c(=O)n2C,100.0,6.0,0.19800000000000106,77.09,358.4459999999996,7,1,8,True
2262,CHEMBL2408774,CC(C)=CCn1c(N2CC3CCNC3C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,645.0,5.1904402853647325,1.5438999999999998,94.16,462.5539999999997,9,1,9,True
2263,CHEMBL2408771,CC(C)=CCn1c(N2CC3CCCNC3C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,1.6,7.795880017344075,1.9339999999999995,94.16,476.5809999999997,9,1,9,True
2264,CHEMBL2418634,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1OC.Cl,15.7,6.804100347590766,2.816780000000001,119.29,496.99899999999974,11,1,8,True
2265,CHEMBL2418632,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)c(F)c3)nn2)cc1,8.57,7.0670191780768015,3.0777800000000015,100.83000000000001,472.92699999999974,7,1,6,True
2266,CHEMBL2418631,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1.Cl,4.35,7.361510743045363,2.8081800000000015,110.06,466.9729999999997,9,1,7,True
2267,CHEMBL2418630,COc1cccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)c1.Cl,7.5,7.1249387366083,2.8081800000000015,110.06,466.9729999999997,9,1,7,True
2268,CHEMBL2418629,COc1ccccc1Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1.Cl,20.84,6.681102285372513,2.8081800000000015,110.06,466.9729999999997,9,1,7,True
2269,CHEMBL2418628,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)cc3)nn2)cc1,6.05,7.218244625347531,3.452980000000002,100.83000000000001,471.3919999999997,7,1,6,True
2270,CHEMBL2417563,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(Cl)c3)nn2)cc1,10.45,6.980883709552927,3.452980000000002,100.83000000000001,471.39199999999977,7,1,6,True
2271,CHEMBL2418627,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3Cl)nn2)cc1,15.24,6.8170150329964185,3.452980000000002,100.83000000000001,471.3919999999997,7,1,6,True
2272,CHEMBL2418626,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)cc3)nn2)cc1,3.79,7.421360790031928,2.9386800000000015,100.83000000000001,454.9369999999997,7,1,6,True
2273,CHEMBL2418625,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccc(F)c3)nn2)cc1,7.56,7.121478204498794,2.9386800000000015,100.83000000000001,454.9369999999997,7,1,6,True
2274,CHEMBL2418624,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3F)nn2)cc1,19.54,6.709075440617246,2.9386800000000015,100.83000000000001,454.9369999999997,7,1,6,True
2275,CHEMBL2418639,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccs3)nn2)cc1,8.28,7.08196966321512,2.861080000000001,100.83000000000001,442.9759999999997,7,1,7,True
2276,CHEMBL2418638,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccncc3)nn2)cc1,17.61,6.754240644032723,2.1945799999999993,113.72000000000001,437.9349999999997,7,1,7,True
2277,CHEMBL2418637,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(CCc3ccccc3)nn2)cc1,25.5,6.5934598195660445,2.9939800000000014,100.83000000000001,450.9739999999997,8,1,6,True
2278,CHEMBL2418636,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3)nn2)cc1,9.39,7.027334407733889,2.7995800000000006,100.83000000000001,436.9469999999997,7,1,6,True
2279,CHEMBL2418635,Cl.Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1,265.0,5.576754126063192,1.2882799999999994,100.83,360.84899999999965,6,1,6,True
2280,CHEMBL2425882,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(CC#CC)c1=O,2177.5,4.6620418363203,-0.01589999999999958,73.25999999999999,314.3889999999996,4,1,6,True
2281,CHEMBL2424672,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(C)c1=O,198.0,5.703334809738469,-0.5021999999999986,73.25999999999999,276.33999999999963,4,1,6,True
2282,CHEMBL2425887,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3c(ccc4ccccc43)n2)c1=O,31.3,6.504455662453552,2.7105000000000006,86.15,453.54599999999976,5,1,7,True
2283,CHEMBL2425885,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O,22.0,6.657577319177793,0.8853999999999991,101.94,392.46299999999974,5,2,7,True
2284,CHEMBL2425888,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Br)ccc3n2)c1=O,10.8,6.966576244513051,2.3198,86.15,482.3819999999997,5,1,7,True
2285,CHEMBL2425891,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(C)ccc3n2)c1=O,9.1,7.040958607678906,1.8657199999999994,86.15,417.5129999999997,6,1,7,True
2286,CHEMBL2425889,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O,6.6,7.180456064458132,2.210699999999999,86.15,437.93099999999976,5,1,7,True
2287,CHEMBL2425884,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ncccn2)c1=O,3.4,7.468521082957745,-0.20089999999999897,99.03999999999999,354.4139999999997,5,1,8,True
2288,CHEMBL2425886,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O,3.1,7.508638306165727,1.5572999999999992,86.15,403.4859999999997,5,1,7,True
2289,CHEMBL2425890,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(F)ccc3n2)c1=O,2.0,7.698970004336019,1.6964,86.15,421.4759999999997,5,1,7,True
2290,CHEMBL2425892,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O,1.9,7.721246399047171,1.5658999999999992,95.38,433.5119999999997,7,1,8,True
2291,CHEMBL2425895,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Cl)c3ccccc3n2)c1=O,1.2,7.920818753952375,2.2107,86.15,437.9309999999997,5,1,7,True
2292,CHEMBL2425894,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O,0.7,8.154901959985743,1.6963999999999995,86.15,421.4759999999997,5,1,7,True
2293,CHEMBL2425893,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,0.4,8.397940008672037,2.210699999999999,86.15,437.9309999999997,5,1,7,True
2294,CHEMBL2425078,N[C@@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,38000.0,3.42021640338319,1.8609999999999998,67.17,320.3429999999997,3,2,4,True
2295,CHEMBL2425080,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,26600.0,3.575118363368933,1.8609999999999998,67.17,320.3429999999997,3,2,4,True
2296,CHEMBL2425077,N[C@@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,24400.0,3.612610173661271,1.8609999999999998,67.17,320.3429999999997,3,2,4,True
2297,CHEMBL2425081,N[C@@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,13100.0,3.882728704344236,1.8609999999999998,67.17,320.3429999999997,3,2,4,True
2298,CHEMBL2425065,CC1(C)c2cnc(C3CC3)nc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,12600.0,3.899629454882437,3.5404000000000018,64.27,400.47299999999956,6,1,5,True
2299,CHEMBL2425079,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,2800.0,4.552841968657781,1.8609999999999998,67.17,320.3429999999997,3,2,4,True
2300,CHEMBL2425066,N[C@H]1C[C@@H](N2Cc3ccccc3C2=O)CO[C@@H]1c1cc(F)ccc1F,720.0,5.142667503568732,2.778100000000001,55.56,344.36099999999965,3,1,3,True
2301,CHEMBL2425062,N[C@H]1C[C@@H](n2cc3cnc(C4CC4)nc3c2)CO[C@@H]1c1cc(F)c(F)cc1F,140.0,5.853871964321762,3.756000000000003,65.96000000000001,388.3929999999997,4,1,5,True
2302,CHEMBL2425067,N[C@H]1C[C@@H](N2Cc3ccccc3O2)CO[C@@H]1c1cc(F)ccc1F,125.0,5.903089986991944,2.931700000000001,47.72,332.3499999999997,3,1,4,True
2303,CHEMBL2425071,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1ccccc1Cl,64.0,6.1938200260161125,2.2362,67.17,318.8079999999996,3,2,4,True
2304,CHEMBL2425076,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,56.0,6.251811972993799,1.8609999999999998,67.17,320.3429999999997,3,2,4,True
2305,CHEMBL2425073,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)c(Cl)cc1F,48.0,6.318758762624412,2.514400000000001,67.17,354.78799999999967,3,2,4,True
2306,CHEMBL2425074,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1Cl,37.0,6.431798275933005,2.3753,67.17,336.79799999999966,3,2,4,True
2307,CHEMBL2425063,N[C@H]1C[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CO[C@@H]1c1cc(F)ccc1F,37.0,6.431798275933005,2.2481999999999998,69.2,403.3549999999998,3,1,6,True
2308,CHEMBL2425072,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1ccc(F)cc1F,27.0,6.568636235841013,1.8609999999999995,67.17,320.3429999999997,3,2,4,True
2309,CHEMBL2425064,CC1(C)c2nc(C3CC3)ncc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,27.0,6.568636235841013,3.5404000000000018,64.27,400.4729999999996,6,1,5,True
2310,CHEMBL2425068,Cc1nc2c(o1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,11.0,6.958607314841775,2.4343200000000005,64.52,335.35399999999964,4,1,5,True
2311,CHEMBL2425069,N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,1.6,7.795880017344075,2.8798000000000012,67.17,388.33999999999975,3,2,4,True
2312,CHEMBL2425070,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,1.4,7.853871964321762,1.8609999999999998,67.17,320.3429999999997,3,2,4,True
2313,CHEMBL2425060,N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,1.3,7.886056647693163,3.0858000000000017,64.27,418.3409999999998,3,1,5,True
2314,CHEMBL2425075,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,1.0,8.0,2.0000999999999998,67.17,338.3329999999997,3,2,4,True
2315,CHEMBL2425061,N[C@H]1C[C@@H](N2Cc3cnc(C4CC4)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,0.66,8.18045606445813,2.944400000000001,64.27,390.40899999999965,4,1,5,True
2316,CHEMBL2425059,N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,0.5,8.301029995663981,3.8919000000000032,55.04,416.36899999999974,3,1,4,True
2317,CHEMBL3093901,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cccc(C(F)(F)F)c1,209.0,5.679853713888946,2.0897799999999993,70.12,311.3069999999997,4,1,3,True
2318,CHEMBL3093900,N#Cc1cccc(C[C@H](N)C(=O)N2CCC[C@H]2C#N)c1,63.0,6.200659450546418,0.9426599999999999,93.91,268.31999999999977,4,1,4,True
2319,CHEMBL3093899,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1C(F)(F)F,46.0,6.337242168318426,2.0897799999999993,70.12,311.3069999999996,4,1,3,True
2320,CHEMBL3093898,N#Cc1ccccc1C[C@H](N)C(=O)N1CCC[C@H]1C#N,27.0,6.568636235841013,0.9426599999999997,93.91,268.31999999999977,4,1,4,True
2321,CHEMBL3093897,Cc1ccccc1C[C@H](N)C(=O)N1CCC[C@H]1C#N,42.0,6.376750709602099,1.3794000000000002,70.12,257.3370000000001,5,1,3,True
2322,CHEMBL200347,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccccc2)cc1,145.0,5.838631997765025,2.7379800000000003,70.12,319.4079999999996,5,1,3,True
2323,CHEMBL3093896,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(Br)cc1,4.0,7.397940008672037,1.8334799999999996,70.12,322.2059999999997,4,1,3,True
